consent_id,customer_ref,provider_id,institution_id,purpose,presented_scopes,granted_scopes,notice_version,auth_method,channel,created_at,expires_at,status,revoked_at,revoked_by,revocation_reason,seconds_on_consent_screen,opened_scope_detail
cns_00746,cus_synthetic_0158,tpp_009,bank_001,categorizacion de gastos,accounts:list|accounts:transactions|credits:position|investments:position,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-biometria,movil,2026-06-21,2027-06-16,vigente,,,,1.7,0
cns_00747,cus_synthetic_0105,tpp_012,bank_005,iniciacion de pago unico,accounts:balances|accounts:transactions,accounts:balances|accounts:transactions,consent-notice-v3,sca-app,web,2026-01-14,2026-07-13,rechazado,,,,1.6,0
cns_00748,cus_synthetic_0386,tpp_008,bank_002,salud financiera,accounts:balances|accounts:transactions|credits:position|investments:position,accounts:balances|accounts:transactions|credits:position|investments:position,consent-notice-v3,sca-biometria,movil,2026-05-17,2026-11-13,vigente,,,,2.7,0
cns_00749,cus_synthetic_0196,tpp_009,bank_005,iniciacion de pago unico,investments:position,investments:position,consent-notice-v2,sca-biometria,web,2026-07-03,2027-06-28,vigente,,,,1.5,0
cns_00750,cus_synthetic_0022,tpp_002,bank_003,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:list|credits:arrears|payments:initiate,consent-notice-v2,sca-app,web,2026-05-13,2026-11-09,expirado,,,,1.3,0
cns_00751,cus_synthetic_0029,tpp_005,bank_002,comparador de credito,accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-02-27,2027-02-22,expirado,,,,2.0,0
cns_00752,cus_synthetic_0092,tpp_001,bank_003,iniciacion de pago unico,accounts:balances|accounts:list|credits:arrears|payments:initiate,accounts:balances|credits:arrears,consent-notice-v2,sca-otp,movil,2026-04-11,2027-04-06,vigente,,,,5.2,0
cns_00753,cus_synthetic_0047,tpp_011,bank_001,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:list|investments:position,consent-notice-v3,sca-otp,web,2026-06-12,2027-06-07,vigente,,,,2.0,0
cns_00754,cus_synthetic_0132,tpp_005,bank_003,comparador de credito,accounts:transactions,accounts:transactions,consent-notice-v2,sca-app,movil,2026-03-23,2027-03-18,expirado,,,,5.3,0
cns_00755,cus_synthetic_0072,tpp_008,bank_004,salud financiera,accounts:balances|accounts:transactions|credits:arrears|credits:position,accounts:balances|accounts:transactions|credits:arrears|credits:position,consent-notice-v2,sca-otp,web,2026-04-22,2026-10-19,vigente,,,,2.4,0
cns_00756,cus_synthetic_0266,tpp_011,bank_004,salud financiera,accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|payments:initiate,consent-notice-v3,sca-otp,web,2026-05-11,2026-11-07,expirado,,,,4.4,0
cns_00757,cus_synthetic_0270,tpp_005,bank_003,iniciacion de pago unico,accounts:balances|accounts:list|credits:arrears|investments:position|payments:initiate,accounts:list|credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-otp,web,2026-06-06,2026-09-04,vigente,,,,2.8,0
cns_00758,cus_synthetic_0121,tpp_012,bank_001,iniciacion de pago unico,credits:arrears|credits:position|investments:position|payments:initiate,credits:position|investments:position|payments:initiate,consent-notice-v2,sca-app,web,2026-04-10,2027-04-05,vigente,,,,2.9,0
cns_00759,cus_synthetic_0214,tpp_004,bank_002,iniciacion de pago unico,accounts:list|investments:position,investments:position,consent-notice-v3,sca-app,web,2026-04-26,2027-04-21,revocado,2026-05-03,institucion,no reconozco al proveedor,1.0,0
cns_00760,cus_synthetic_0255,tpp_007,bank_005,salud financiera,accounts:list|accounts:transactions,accounts:list,consent-notice-v2,sca-biometria,web,2026-06-10,2027-06-05,expirado,,,,9.5,0
cns_00761,cus_synthetic_0030,tpp_005,bank_002,categorizacion de gastos,accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:transactions|credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-03-25,2027-03-20,vigente,,,,1.8,0
cns_00762,cus_synthetic_0168,tpp_001,bank_001,comparador de credito,credits:position|payments:initiate,credits:position,consent-notice-v2,sca-otp,web,2026-04-18,2027-04-13,vigente,,,,1.5,0
cns_00763,cus_synthetic_0332,tpp_005,bank_002,salud financiera,accounts:balances|accounts:transactions|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v2,sca-biometria,web,2026-03-06,2027-03-01,vigente,,,,2.0,0
cns_00764,cus_synthetic_0209,tpp_003,bank_002,comparador de credito,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|credits:position|investments:position,consent-notice-v3,sca-app,movil,2026-05-21,2026-11-17,rechazado,,,,3.0,0
cns_00765,cus_synthetic_0019,tpp_004,bank_004,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:list|payments:initiate,consent-notice-v3,sca-otp,web,2026-02-14,2027-02-09,vigente,,,,4.0,0
cns_00766,cus_synthetic_0205,tpp_006,bank_005,iniciacion de pago unico,accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,credits:arrears|credits:position|payments:initiate,consent-notice-v3,sca-app,web,2026-04-02,2026-07-01,vigente,,,,2.2,0
cns_00767,cus_synthetic_0132,tpp_009,bank_004,panel de posicion consolidada,investments:position|payments:initiate,investments:position|payments:initiate,consent-notice-v2,sca-app,movil,2026-05-12,2027-05-07,revocado,2026-08-02,cliente,cese de la relacion,4.1,0
cns_00768,cus_synthetic_0098,tpp_006,bank_003,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears,credits:arrears,consent-notice-v2,sca-otp,web,2026-05-13,2026-08-11,rechazado,,,,2.8,0
cns_00769,cus_synthetic_0227,tpp_003,bank_001,categorizacion de gastos,credits:arrears|payments:initiate,credits:arrears|payments:initiate,consent-notice-v2,sca-biometria,movil,2026-04-23,2026-10-20,vigente,,,,2.8,0
cns_00770,cus_synthetic_0275,tpp_005,bank_001,comparador de credito,accounts:list|payments:initiate,accounts:list|payments:initiate,consent-notice-v2,sca-otp,web,2026-03-10,2026-09-06,vigente,,,,1.6,0
cns_00771,cus_synthetic_0290,tpp_008,bank_001,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions,accounts:balances|accounts:list|accounts:transactions,consent-notice-v3,sca-biometria,web,2026-02-07,2026-08-06,rechazado,,,,4.4,0
cns_00772,cus_synthetic_0090,tpp_011,bank_003,iniciacion de pago unico,accounts:balances|credits:arrears|credits:position,credits:arrears,consent-notice-v3,sca-biometria,web,2026-06-30,2027-06-25,vigente,,,,11.9,0
cns_00773,cus_synthetic_0234,tpp_006,bank_002,comparador de credito,accounts:balances|accounts:list|credits:position|payments:initiate,accounts:list|credits:position|payments:initiate,consent-notice-v3,sca-app,web,2026-01-29,2026-04-29,vigente,,,,8.4,0
cns_00774,cus_synthetic_0180,tpp_009,bank_001,panel de posicion consolidada,accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:arrears|investments:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-04-17,2027-04-12,vigente,,,,1.2,0
cns_00775,cus_synthetic_0352,tpp_004,bank_001,iniciacion de pago unico,accounts:list|accounts:transactions|credits:arrears,accounts:transactions,consent-notice-v2,sca-biometria,movil,2026-01-06,2026-07-05,revocado,2026-03-28,institucion,ya no lo uso,3.4,0
cns_00776,cus_synthetic_0394,tpp_009,bank_001,panel de posicion consolidada,accounts:balances|credits:arrears|credits:position|investments:position|payments:initiate,accounts:balances|credits:arrears|investments:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-01-14,2027-01-09,vigente,,,,1.6,0
cns_00777,cus_synthetic_0050,tpp_004,bank_003,comparador de credito,accounts:list|credits:arrears|investments:position,investments:position,consent-notice-v2,sca-app,movil,2026-01-08,2026-07-07,revocado,2026-03-12,cliente,cese de la relacion,1.5,0
cns_00778,cus_synthetic_0353,tpp_002,bank_002,panel de posicion consolidada,accounts:list|credits:arrears|investments:position|payments:initiate,accounts:list|credits:arrears,consent-notice-v3,sca-otp,web,2026-03-30,2026-09-26,vigente,,,,2.0,0
cns_00779,cus_synthetic_0092,tpp_012,bank_002,salud financiera,accounts:transactions|credits:arrears,credits:arrears,consent-notice-v2,sca-app,web,2026-03-21,2027-03-16,vigente,,,,3.0,0
cns_00780,cus_synthetic_0313,tpp_011,bank_004,iniciacion de pago unico,accounts:balances|credits:arrears|credits:position,accounts:balances|credits:arrears|credits:position,consent-notice-v3,sca-biometria,movil,2026-02-13,2027-02-08,vigente,,,,2.5,0
cns_00781,cus_synthetic_0260,tpp_007,bank_001,panel de posicion consolidada,accounts:balances|credits:arrears|credits:position|payments:initiate,accounts:balances|credits:arrears|credits:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-04-10,2026-10-07,vigente,,,,7.5,0
cns_00782,cus_synthetic_0386,tpp_007,bank_005,iniciacion de pago unico,accounts:list|credits:arrears|credits:position,credits:arrears|credits:position,consent-notice-v3,sca-otp,movil,2026-06-02,2026-08-31,vigente,,,,1.2,0
cns_00783,cus_synthetic_0309,tpp_010,bank_002,salud financiera,accounts:balances|accounts:list|accounts:transactions|investments:position,accounts:balances|accounts:list|accounts:transactions|investments:position,consent-notice-v2,sca-app,movil,2026-06-12,2026-09-10,vigente,,,,2.0,0
cns_00784,cus_synthetic_0326,tpp_002,bank_001,categorizacion de gastos,accounts:balances|credits:arrears|investments:position,credits:arrears,consent-notice-v2,sca-otp,web,2026-01-12,2027-01-07,revocado,2026-01-23,cliente,no indicado,3.8,0
cns_00785,cus_synthetic_0232,tpp_005,bank_002,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|investments:position,accounts:transactions|investments:position,consent-notice-v3,sca-biometria,movil,2026-05-22,2027-05-17,vigente,,,,2.7,0
cns_00786,cus_synthetic_0018,tpp_007,bank_001,comparador de credito,credits:position|payments:initiate,credits:position|payments:initiate,consent-notice-v3,sca-app,web,2026-06-13,2027-06-08,vigente,,,,1.6,0
cns_00787,cus_synthetic_0283,tpp_005,bank_005,iniciacion de pago unico,accounts:list|credits:arrears|credits:position|investments:position|payments:initiate,credits:arrears|credits:position|payments:initiate,consent-notice-v2,sca-biometria,movil,2026-05-05,2027-04-30,vigente,,,,2.2,0
cns_00788,cus_synthetic_0141,tpp_002,bank_005,salud financiera,accounts:balances|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:transactions|credits:arrears|credits:position|investments:position,consent-notice-v3,sca-biometria,movil,2026-04-15,2026-07-14,vigente,,,,2.3,0
cns_00789,cus_synthetic_0362,tpp_002,bank_003,salud financiera,accounts:transactions|credits:arrears,credits:arrears,consent-notice-v2,sca-otp,movil,2026-01-19,2027-01-14,vigente,,,,1.3,0
cns_00790,cus_synthetic_0155,tpp_003,bank_004,comparador de credito,accounts:balances|accounts:transactions|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v2,sca-otp,movil,2026-01-31,2027-01-26,vigente,,,,3.8,0
cns_00791,cus_synthetic_0296,tpp_003,bank_004,salud financiera,accounts:balances|accounts:list|credits:arrears|investments:position,accounts:list|investments:position,consent-notice-v2,sca-otp,web,2026-06-09,2026-09-07,vigente,,,,2.6,0
cns_00792,cus_synthetic_0191,tpp_001,bank_001,salud financiera,accounts:list|credits:arrears|investments:position,credits:arrears,consent-notice-v2,sca-biometria,web,2026-03-04,2026-06-02,vigente,,,,4.5,0
cns_00793,cus_synthetic_0170,tpp_005,bank_002,salud financiera,accounts:transactions|credits:position|investments:position|payments:initiate,accounts:transactions|credits:position|investments:position|payments:initiate,consent-notice-v3,sca-biometria,web,2026-02-13,2026-05-14,vigente,,,,3.8,0
cns_00794,cus_synthetic_0198,tpp_010,bank_005,comparador de credito,accounts:list|credits:arrears|investments:position|payments:initiate,accounts:list|credits:arrears|investments:position|payments:initiate,consent-notice-v3,sca-otp,web,2026-04-07,2027-04-02,vigente,,,,4.6,0
cns_00795,cus_synthetic_0224,tpp_010,bank_003,categorizacion de gastos,accounts:balances|accounts:list|investments:position,accounts:balances|investments:position,consent-notice-v2,sca-biometria,movil,2026-02-26,2026-05-27,vigente,,,,2.9,0
cns_00796,cus_synthetic_0257,tpp_012,bank_005,iniciacion de pago unico,accounts:balances|accounts:transactions,accounts:balances|accounts:transactions,consent-notice-v2,sca-app,movil,2026-03-19,2026-06-17,vigente,,,,1.6,0
cns_00797,cus_synthetic_0326,tpp_002,bank_002,categorizacion de gastos,accounts:list|credits:arrears|investments:position,credits:arrears|investments:position,consent-notice-v3,sca-app,movil,2026-05-20,2027-05-15,vigente,,,,1.3,0
cns_00798,cus_synthetic_0017,tpp_004,bank_003,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|payments:initiate,credits:arrears|payments:initiate,consent-notice-v3,sca-app,movil,2026-04-13,2027-04-08,revocado,2026-06-21,cliente,ya no lo uso,2.6,0
cns_00799,cus_synthetic_0200,tpp_011,bank_005,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-03-07,2026-06-05,vigente,,,,5.2,0
cns_00800,cus_synthetic_0151,tpp_007,bank_003,salud financiera,accounts:balances,accounts:balances,consent-notice-v2,sca-biometria,web,2026-01-13,2027-01-08,revocado,2026-04-10,institucion,no reconozco al proveedor,7.4,0
cns_00801,cus_synthetic_0018,tpp_003,bank_001,comparador de credito,accounts:list,accounts:list,consent-notice-v2,sca-biometria,web,2026-02-18,2027-02-13,vigente,,,,1.4,0
cns_00802,cus_synthetic_0065,tpp_002,bank_005,panel de posicion consolidada,accounts:balances|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v3,sca-otp,web,2026-01-21,2027-01-16,vigente,,,,2.0,0
cns_00803,cus_synthetic_0033,tpp_005,bank_004,panel de posicion consolidada,accounts:list|credits:arrears,accounts:list|credits:arrears,consent-notice-v3,sca-otp,movil,2026-03-02,2026-05-31,expirado,,,,3.2,0
cns_00804,cus_synthetic_0014,tpp_008,bank_004,salud financiera,accounts:balances|accounts:list|accounts:transactions|credits:position,accounts:balances|accounts:list|accounts:transactions|credits:position,consent-notice-v2,sca-biometria,web,2026-04-07,2027-04-02,revocado,2026-04-12,cliente,cambio de aplicacion,0.6,0
cns_00805,cus_synthetic_0275,tpp_006,bank_002,salud financiera,accounts:list|credits:position|investments:position|payments:initiate,accounts:list|investments:position,consent-notice-v3,sca-app,web,2026-06-01,2026-11-28,vigente,,,,1.5,0
cns_00806,cus_synthetic_0258,tpp_007,bank_004,categorizacion de gastos,accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-04-09,2026-07-08,vigente,,,,1.4,0
cns_00807,cus_synthetic_0352,tpp_012,bank_001,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|investments:position,accounts:balances|accounts:list|investments:position,consent-notice-v3,sca-otp,movil,2026-06-05,2026-09-03,revocado,2026-06-06,cliente,no reconozco al proveedor,2.3,0
cns_00808,cus_synthetic_0103,tpp_012,bank_003,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:position|investments:position|payments:initiate,accounts:list|credits:position|investments:position|payments:initiate,consent-notice-v3,sca-biometria,web,2026-02-21,2026-05-22,vigente,,,,1.3,0
cns_00809,cus_synthetic_0150,tpp_008,bank_003,comparador de credito,accounts:transactions|payments:initiate,accounts:transactions|payments:initiate,consent-notice-v3,sca-app,movil,2026-05-21,2026-11-17,revocado,2026-08-10,cliente,no indicado,1.8,0
